,principal component 1,principal component 2,artists
600,-0.575519715,-0.298353734,Frank Sinatra
601,-1.749446188,-0.713065884,The Rolling Stones
602,3.517386812,0.74244371,Frank Sinatra
603,0.011950243,-0.784206475,The Beach Boys
604,3.565705237,0.970957363,Frank Sinatra
605,0.436172264,0.487061632,The Beach Boys
606,-1.920957591,3.336366323,The Rolling Stones
607,0.067124397,0.025164299,Bob Dylan
608,0.794429094,2.187475864,Bob Dylan
609,3.296273752,0.378599965,Frank Sinatra
610,-1.650027265,-0.053775563,Elvis Presley
611,3.270504493,0.893487592,Frank Sinatra
612,0.434574955,-1.58191309,Elvis Presley
613,-1.295919315,2.344267112,Bob Dylan
614,1.345031095,2.448073497,Bob Dylan
615,-1.235074617,0.079539349,Bob Dylan
616,-0.415383121,0.097432814,Elvis Presley
617,1.103874581,-0.273598568,Bob Dylan
618,-0.694804568,1.676977582,The Beach Boys
619,-1.265004127,-1.171975108,Elvis Presley
620,2.93214701,1.341665694,Frank Sinatra
621,-1.97232756,0.62576936,The Rolling Stones
622,-0.586091952,-1.685710815,Johnny Cash
623,1.086650766,1.809837701,Bob Dylan
624,-2.242642933,4.098678642,The Rolling Stones
625,-2.008424087,-0.134629979,Elvis Presley
626,-0.270195187,1.375893689,The Rolling Stones
627,-0.049420275,0.023697641,The Beatles
628,-0.885025074,0.834087445,The Rolling Stones
629,3.106328039,0.703359731,Elvis Presley
630,1.66507281,-0.152644093,The Beatles
631,-0.147953334,-0.527375939,Bob Dylan
632,4.361547588,-0.591161848,The Beatles
633,1.218849575,0.685748268,The Beatles
634,1.328703256,0.698725901,The Beatles
635,2.317781148,1.342719815,The Beatles
636,0.745674861,1.514027963,The Beatles
637,0.654645754,-0.098408737,Bob Dylan
638,2.090025376,1.959084736,The Beatles
639,-0.167267068,-0.401564491,Bob Dylan
640,-1.38179375,-1.299964486,The Beatles
641,1.055241915,0.975082724,Frank Sinatra
642,-0.794419368,1.409221676,Elvis Presley
643,0.130525964,0.172971756,Johnny Cash
644,0.459599465,-0.310560605,Johnny Cash
645,-0.11485783,4.197924393,Johnny Cash
646,-0.733562173,0.006717337,The Beach Boys
647,0.689790937,0.985540889,Johnny Cash
648,-1.750036783,1.186803037,Johnny Cash
649,-0.964182862,0.908553679,Johnny Cash
650,0.732296435,-0.66928802,Johnny Cash
651,-0.762531668,-0.499452697,The Rolling Stones
652,-1.541427933,0.889678928,Elvis Presley
653,0.140936861,0.181517203,Frank Sinatra
654,-0.170008953,1.33388853,The Beach Boys
655,0.9614086,2.202656733,The Rolling Stones
656,-2.022235789,2.310103431,The Rolling Stones
657,0.434061477,-0.879541304,The Beach Boys
658,1.459481669,-0.108265658,Bob Dylan
659,-1.357387661,1.517745583,The Beach Boys
660,-0.62520853,-2.19092208,Elvis Presley
661,0.777531351,0.324486687,The Rolling Stones
662,-0.252456978,-0.689630636,Bob Dylan
663,-0.265715797,-1.061331013,Johnny Cash
664,-2.846854733,-1.018379411,The Rolling Stones
665,-2.164568284,0.699857217,The Rolling Stones
666,1.146225576,-0.956472951,Elvis Presley
667,-0.985007555,-0.542248632,Bob Dylan
668,-0.320029304,-0.32018976,Led Zeppelin
669,1.707462566,-0.689424592,Bob Dylan
670,-2.659692902,0.585216229,The Rolling Stones
671,0.523934424,-0.333117804,Elvis Presley
672,0.540641646,0.939341969,The Rolling Stones
673,0.503614432,-1.122077836,Elvis Presley
674,-2.462234695,2.003665274,The Rolling Stones
675,-1.237310245,0.388158089,The Rolling Stones
676,1.86613152,-0.720816144,Elvis Presley
677,1.054186446,0.322543221,Bob Dylan
678,2.517805581,2.659590974,Elvis Presley
679,-1.815969443,-0.27059503,Led Zeppelin
680,0.397174955,2.094902607,Elvis Presley
681,-0.546166135,0.364259679,Bob Dylan
682,1.332108127,-0.253242067,Elvis Presley
683,0.195355695,-1.311227778,Johnny Cash
684,-1.690206458,2.502169847,Bob Dylan
685,-1.884735623,0.993012707,The Rolling Stones
686,0.210296173,-0.04223102,Frank Sinatra
687,-2.600692024,4.006545897,Bob Dylan
688,1.044546152,0.256477234,Bob Dylan
689,-2.314069514,0.121391322,Led Zeppelin
690,-1.449452631,2.284163175,Bob Dylan
691,-2.261532351,0.406962159,Bob Dylan
692,-1.14344111,0.067960366,Led Zeppelin
693,-1.138656699,-0.387104464,Bob Dylan
694,-0.607229546,-1.170124756,Bob Dylan
695,1.204159441,-0.180725901,Johnny Cash
696,-2.000336867,-0.593614995,Led Zeppelin
697,-1.64484963,-0.20515413,Led Zeppelin
698,-1.981088932,-0.624191104,Led Zeppelin
699,-3.017107197,-0.06481808,The Rolling Stones
700,0.239638728,0.198306194,Bob Dylan
701,0.125911135,-0.184763209,Bob Dylan
702,-0.45354875,0.580793026,Bob Dylan
703,0.229557378,-2.105847076,Johnny Cash
704,-0.916280536,0.366818991,Led Zeppelin
705,1.604202755,-1.133049674,Bob Dylan
706,1.957058365,0.874764645,Frank Sinatra
707,-3.315377367,2.776555517,The Rolling Stones
708,0.935795563,0.77954512,Led Zeppelin
709,0.306542841,-0.809576546,Led Zeppelin
710,-1.559368119,0.695687439,The Beatles
711,-1.223341676,0.668303368,The Beatles
712,1.481692773,0.532919147,Bob Dylan
713,0.510639019,0.360499616,Bob Dylan
714,1.981004546,0.029437004,Bob Dylan
715,2.239101574,-1.274173173,Bob Dylan
716,2.709198813,-0.832962391,The Beatles
717,0.512509058,-0.986974936,Elvis Presley
718,-0.655668269,0.251317841,Johnny Cash
719,1.099526306,-0.655601296,Elvis Presley
720,-2.692540701,-1.45098107,Eminem
721,2.238614522,0.565158587,Johnny Cash
722,-1.33528834,0.012825329,Eminem
723,-2.583108025,-1.414060852,Eminem
724,-2.781481211,-0.948652731,Eminem
725,-2.462575024,-0.671482455,Eminem
726,0.796195046,1.767957726,The Beach Boys
727,-1.340608102,0.770484351,Elvis Presley
728,-3.340343608,1.099498693,Eminem
729,1.894905737,-0.702312199,Johnny Cash
730,-2.8032374,-1.043521017,Eminem
731,0.265150506,-0.259887635,Frank Sinatra
732,-2.104452927,0.660754903,Drake
733,-1.141386072,1.506074705,Drake
734,-0.290949206,1.548362712,Drake
735,-2.199775751,0.906633152,Drake
736,-2.681412667,0.241489924,Eminem
737,-0.0276086,-1.639751022,Johnny Cash
738,0.813909876,-1.686297386,Johnny Cash
739,0.048413441,-0.941256653,Johnny Cash
740,0.166157748,0.071208486,Johnny Cash
741,3.693937203,-0.136219922,Frank Sinatra
742,-0.730625139,0.759698116,Johnny Cash
743,-1.310174408,-0.520962771,Johnny Cash
744,3.381188973,0.779920444,Frank Sinatra
745,2.450769176,0.991905275,Elvis Presley
746,0.329630535,-0.573202737,Bob Dylan
747,-2.448427239,0.322746959,The Beach Boys
748,2.288291187,-1.540027325,Elvis Presley
749,-0.632646653,0.631529891,Bob Dylan
750,-2.323814931,1.214788776,The Beach Boys
751,2.192549056,-0.083153479,Bob Dylan
752,2.708807601,-0.642298222,Bob Dylan
753,-0.422202548,-0.497739939,Elvis Presley
754,-1.78351412,-1.529886024,The Beach Boys
755,1.533949173,-0.580701353,Bob Dylan
756,-0.373558775,1.04477505,Bob Dylan
757,2.324677207,-0.758491388,Elvis Presley
758,-0.633723162,-0.848670257,The Rolling Stones
759,1.899196038,-1.241338205,Elvis Presley
760,1.6496622,-0.250866558,Frank Sinatra
761,-0.152521338,-1.203294159,Elvis Presley
762,0.701032435,0.277058025,The Beach Boys
763,-1.226931867,-1.128310743,The Beach Boys
764,-2.540556396,1.946603973,The Beach Boys
765,-1.632273905,0.095558242,The Rolling Stones
766,-1.025486237,-1.596941314,Elvis Presley
767,1.09380689,0.146286254,The Beach Boys
768,0.913572604,-1.729066879,Elvis Presley
769,-1.214533691,-0.707640292,The Rolling Stones
770,-0.32312773,-0.752951669,The Beach Boys
771,-1.047687164,1.79838986,Bob Dylan
772,1.160909044,0.500068067,Frank Sinatra
773,-2.555220286,0.045990305,The Beach Boys
774,1.205486296,-0.045947919,The Beach Boys
775,0.50677423,0.709294765,Bob Dylan
776,0.3746452,2.253206534,Bob Dylan
777,-0.371454632,2.054843049,Bob Dylan
778,-0.021304369,0.683796771,Bob Dylan
779,-0.502760186,-1.036228353,Bob Dylan
780,2.881330474,0.055660342,Frank Sinatra
781,3.116112173,-0.217070155,Elvis Presley
782,1.305008149,1.743074223,Bob Dylan
783,0.29546762,0.487085839,Frank Sinatra
784,-1.780407406,-0.778872086,The Beach Boys
785,-0.024660025,-1.073549321,Elvis Presley
786,2.423003967,-1.303549149,Elvis Presley
787,0.558598715,0.010730582,The Beach Boys
788,-0.234160902,0.055850923,Elvis Presley
789,-0.188094009,0.117822995,Elvis Presley
790,-0.495902109,1.342562652,The Rolling Stones
791,-1.723214514,2.852073104,The Rolling Stones
792,-1.47755643,1.279282821,The Rolling Stones
793,-1.301563263,-0.074072091,The Rolling Stones
794,-1.197548471,3.022057547,Bob Dylan
795,1.949763642,0.013119014,The Beach Boys
796,-1.051941903,-0.097251195,The Beach Boys
797,1.335769129,0.17967939,The Beach Boys
798,1.555045487,0.197532003,The Rolling Stones
799,1.202397427,0.398226147,The Beach Boys
800,-0.026803735,-0.775719779,The Beatles
801,-0.781885913,0.683249054,The Rolling Stones
802,1.450300659,-0.645933274,Bob Dylan
803,1.147062742,0.053510349,The Beatles
804,2.929738309,-0.106315823,Frank Sinatra
805,-1.259255912,0.399901935,The Beatles
806,0.440523963,-0.025465137,Bob Dylan
807,-2.259862773,0.034967539,The Beatles
808,3.002145138,-0.757981034,The Beach Boys
809,-0.297576223,0.379629975,The Beatles
810,3.813476472,0.40367385,Frank Sinatra
811,0.382827895,-1.128534491,Bob Dylan
812,-0.427606022,0.571727304,Bob Dylan
813,-0.654292321,0.867739526,The Rolling Stones
814,0.911634534,-0.725282982,The Beatles
815,2.110382685,1.192363766,Elvis Presley
816,1.953421783,1.981497286,Elvis Presley
817,-0.528295301,-0.317443621,Elvis Presley
818,1.26236253,2.008087943,Elvis Presley
819,1.446759318,1.019370561,The Beach Boys
820,-2.284286383,0.109940303,The Beach Boys
821,-0.576449874,1.964325817,The Rolling Stones
822,-1.326293125,2.259716433,Johnny Cash
823,3.075629352,2.241119939,The Beatles
824,2.318983136,0.062464964,The Beach Boys
825,0.626385386,-1.484680822,Elvis Presley
826,1.962880044,0.599815787,Elvis Presley
827,-0.156481583,0.251436349,Johnny Cash
828,3.45211514,1.650408937,The Beach Boys
829,-1.924696296,4.347476602,The Rolling Stones
830,-2.426614463,1.240898099,The Rolling Stones
831,1.389963736,-0.952288576,Johnny Cash
832,-2.585043644,1.99839856,The Rolling Stones
833,-1.170591939,2.008748345,The Rolling Stones
834,-1.358210942,1.570609158,Elvis Presley
835,-0.367504789,-2.094436722,Bob Dylan
836,-0.15971451,-1.163087273,Bob Dylan
837,0.233854176,-1.527183261,Johnny Cash
838,-0.102991755,-0.722097916,Johnny Cash
839,2.602418377,-0.187759569,Elvis Presley
840,-2.124347712,2.70323208,The Rolling Stones
841,0.297851387,0.487679078,The Rolling Stones
842,-2.124347712,2.70323208,The Rolling Stones
843,0.264453798,-0.784545102,Elvis Presley
844,1.083154976,1.920626765,Elvis Presley
845,2.473031449,1.816337416,Elvis Presley
846,2.011536835,3.221948475,Elvis Presley
847,-2.221593124,-0.311679185,Led Zeppelin
848,2.110740771,-0.881922225,Bob Dylan
849,0.494623834,-1.43747889,Johnny Cash
850,0.01823148,1.327921013,Bob Dylan
851,0.63162352,-0.898569338,Johnny Cash
852,-1.377100187,1.534953929,Bob Dylan
853,-2.316259873,2.219940101,Bob Dylan
854,-1.163313933,2.891879304,Bob Dylan
855,-1.730996629,-0.542720051,The Rolling Stones
856,-0.053490084,-0.171337034,Frank Sinatra
857,-2.047952055,2.947808296,Bob Dylan
858,0.743713334,1.175977994,Elvis Presley
859,-1.399863143,2.064856616,Bob Dylan
860,1.07684915,-0.462778134,Elvis Presley
861,-1.073186636,0.833473644,Bob Dylan
862,0.136543858,-0.347451811,Bob Dylan
863,-2.312903797,2.138412562,Bob Dylan
864,0.286789028,1.506549079,Bob Dylan
865,-0.744946338,1.896234702,Bob Dylan
866,0.501722072,2.538949326,Bob Dylan
867,-0.465964922,-0.618492662,Bob Dylan
868,-0.245421663,1.169416862,Bob Dylan
869,-2.422430284,1.618363095,Bob Dylan
870,2.378354819,0.868352289,Led Zeppelin
871,-0.747137044,1.901855111,Led Zeppelin
872,-3.230952274,1.329986313,The Rolling Stones
873,-1.523637807,0.760148129,The Rolling Stones
874,-0.576182697,-0.882296482,Bob Dylan
875,-0.620423961,-0.291349982,Led Zeppelin
876,-1.366298834,-1.662275347,Bob Dylan
877,-1.890721071,-0.471233765,Bob Dylan
878,0.008529948,-1.627194113,Bob Dylan
879,3.12335602,0.948619618,Frank Sinatra
880,-1.223210448,-0.339666967,Johnny Cash
881,-1.032669395,0.711614291,Led Zeppelin
882,-1.91504423,0.388622587,Bob Dylan
883,-1.406772146,-0.396344613,Bob Dylan
884,1.956932908,-1.233585792,Bob Dylan
885,-1.888651562,0.268916811,The Rolling Stones
886,-0.412060109,0.040097043,Johnny Cash
887,-1.247085866,0.798641246,Elvis Presley
888,-0.868857679,-1.337859172,Johnny Cash
889,-2.178952332,0.389806889,Eminem
890,2.800398372,-0.565098942,The Beatles
891,-2.94872925,-0.350909512,Elvis Presley
892,-2.781223509,1.187691303,Eminem
893,-2.215226655,-1.007850412,Eminem
894,-2.451453419,-0.46272866,Eminem
895,0.376691855,0.410307624,The Beach Boys
896,-3.324473799,-0.794319472,Eminem
897,-0.451363,-0.582240513,Drake
898,-0.827348329,0.22347339,Drake
899,0.335210064,-0.533913187,Drake
900,-0.850386249,-1.024670541,Drake
901,-1.558677997,-0.156045826,Drake
902,-0.575911556,-2.564256232,Johnny Cash
903,-0.274456013,-0.346442606,Johnny Cash
904,-0.231769157,-0.997523723,Johnny Cash
905,0.166157748,0.071208486,Johnny Cash
906,-0.710627771,-2.120460911,Johnny Cash
907,3.071652211,0.383302649,Frank Sinatra
908,-0.142207025,-2.316319509,Johnny Cash
909,-0.367942122,-0.533434832,Johnny Cash
910,2.203934059,0.268292129,Bob Dylan
911,0.745339099,-0.621563607,Bob Dylan
912,0.919867844,-1.106635149,Bob Dylan
913,3.129032457,0.699554205,Frank Sinatra
914,-2.444713226,-0.387087386,The Beach Boys
915,1.227911341,-1.638794162,Bob Dylan
916,2.840909866,-0.2548964,Johnny Cash
917,1.368096793,-1.148618717,Elvis Presley
918,-1.749752718,0.567938099,Johnny Cash
919,-1.213529013,0.309267049,The Rolling Stones
920,2.589864525,-0.933778876,Johnny Cash
921,0.511790117,-1.036300492,Johnny Cash
922,3.183575345,0.816907397,Frank Sinatra
923,0.005768346,-1.057923548,Elvis Presley
924,-0.370601245,-0.03874722,The Beach Boys
925,-1.625436102,-1.223531686,The Rolling Stones
926,0.40615883,-1.248866902,Bob Dylan
927,1.112504138,-1.149345888,Frank Sinatra
928,0.321900095,-0.052543135,The Beach Boys
929,3.071136794,0.210445891,Frank Sinatra
930,-1.653919876,-1.261023462,Bob Dylan
931,3.168982442,-0.659937385,Johnny Cash
932,-2.491864725,-0.675107846,The Rolling Stones
933,-1.134972302,-0.777568301,Bob Dylan
934,2.080872988,-0.027603057,Johnny Cash
935,0.818852725,0.283496612,Elvis Presley
936,-2.177948358,1.390666356,The Rolling Stones
937,0.524599503,0.151450162,The Rolling Stones
938,-1.220863445,3.227320732,Bob Dylan
939,3.175626639,0.708044167,Frank Sinatra
940,-1.592914773,1.927943298,The Rolling Stones
941,0.488437652,0.168458562,The Beach Boys
942,2.707367602,0.04188744,Frank Sinatra
943,-0.825013598,3.045620466,Bob Dylan
944,2.071916048,0.269448254,Frank Sinatra
945,0.196638576,-1.257039525,The Beatles
946,2.217277127,-0.04338835,The Beatles
947,-1.342732589,-1.36479618,The Beatles
948,-0.472987794,-0.736302805,Bob Dylan
949,0.439901277,-0.178797198,Frank Sinatra
950,2.504181552,0.715000707,The Beatles
951,-0.292314198,1.075746408,The Rolling Stones
952,0.179876986,1.107918065,The Rolling Stones
953,-1.422884909,1.217139312,Johnny Cash
954,2.465770789,-0.422793317,Frank Sinatra
955,-1.072797301,0.476036918,The Rolling Stones
956,-1.61944734,2.55746521,Johnny Cash
957,-0.140238973,1.581295793,Bob Dylan
958,-1.908204653,4.371331198,The Rolling Stones
959,-2.408467827,1.269036819,The Rolling Stones
960,0.715200984,-1.021745542,Bob Dylan
961,0.458261698,-0.842852512,Bob Dylan
962,1.170493261,-0.705794416,Bob Dylan
963,1.766355103,-1.577056929,Johnny Cash
964,1.977541723,-1.760077378,Johnny Cash
965,1.417298488,-0.446003037,Bob Dylan
966,1.020642961,2.39038708,The Rolling Stones
967,1.585084329,0.125119866,Elvis Presley
968,2.716398085,-0.134198264,Frank Sinatra
969,0.725970508,-0.182998126,Bob Dylan
970,0.297851387,0.487679078,The Rolling Stones
971,0.087256323,-0.208117842,Bob Dylan
972,-0.37089316,-1.431541777,Bob Dylan
973,3.0503323,0.366172005,Elvis Presley
974,-1.598153291,0.982061022,The Rolling Stones
975,2.982827895,1.098890866,Elvis Presley
976,-1.746856021,0.887864338,The Rolling Stones
977,-1.264617084,1.669549527,Elvis Presley
978,-0.773472014,-0.79203798,Bob Dylan
979,1.561815322,3.292031408,Elvis Presley
980,1.796251471,1.309944921,Elvis Presley
981,-2.164402543,4.014501733,Bob Dylan
982,-0.809981601,1.706131681,Bob Dylan
983,-0.779213359,2.237039908,Bob Dylan
984,-1.911697313,2.902193398,Bob Dylan
985,-2.245575792,2.556649442,Bob Dylan
986,-2.507909402,0.837604798,The Rolling Stones
987,0.672711448,-0.268113496,The Rolling Stones
988,-1.849949198,3.348317943,Bob Dylan
989,-1.282155848,-1.170815355,Bob Dylan
990,-2.35719407,0.866091655,Elvis Presley
991,2.018940738,-0.319058962,Elvis Presley
992,-1.988649255,0.058307535,Led Zeppelin
993,-1.995874763,-0.474934268,Led Zeppelin
994,-1.637931124,-1.375527864,The Beach Boys
995,-2.91744329,3.629706649,The Rolling Stones
996,-0.901281823,0.590928676,Bob Dylan
997,-0.500390982,-1.549219143,Bob Dylan
998,1.262125925,-0.525450104,Led Zeppelin
999,-1.564412343,1.314761216,Led Zeppelin
1000,-2.854089781,3.088087942,The Rolling Stones
1001,-3.319612511,1.388489098,The Rolling Stones
1002,-1.778048069,-0.886295021,Led Zeppelin
1003,-0.176007625,0.702653291,Bob Dylan
1004,-1.677839705,-0.425243632,Bob Dylan
1005,3.465019624,-0.279199966,Bob Dylan
1006,3.220177507,0.948270339,Frank Sinatra
1007,0.695177688,-0.817637293,Frank Sinatra
1008,-2.340998277,4.495003237,The Rolling Stones
1009,-2.254218879,-0.325545861,The Rolling Stones
1010,-2.149221648,-2.137385641,Eminem
1011,-0.786344887,-1.486324834,Johnny Cash
1012,-2.758954221,-1.063537432,The Rolling Stones
1013,1.527347563,0.188411342,The Rolling Stones
1014,-2.161838021,-0.328057498,Eminem
1015,-1.989071357,0.495123699,Eminem
1016,-1.841995823,-0.298346381,Led Zeppelin
1017,-1.198769146,1.724570778,Elvis Presley
1018,-3.336605959,-0.391428352,Eminem
1019,-0.191871951,-0.702029859,The Beach Boys
1020,-1.441293474,-0.484273292,Eminem
1021,-1.283174782,-1.870064772,Johnny Cash
1022,-2.485569236,-1.51105188,Eminem
1023,2.28263692,0.746303345,Johnny Cash
1024,-1.022884524,-0.829790378,Johnny Cash
1025,0.271513633,-1.431420054,Johnny Cash
1026,3.499852292,0.481856634,Frank Sinatra
1027,3.062076617,0.379494169,Frank Sinatra
1028,-0.028127393,-1.650701444,Johnny Cash
1029,-0.04419383,-1.645659133,Johnny Cash
1030,0.969055598,-1.653314702,Johnny Cash
1031,2.494131262,1.30008626,Frank Sinatra
1032,3.57957435,0.715397216,Frank Sinatra
1033,-0.244546685,-1.399624443,Elvis Presley
1034,-1.572776522,-0.585476787,The Beach Boys
1035,3.271677398,0.46281675,Frank Sinatra
1036,1.950502775,0.816716945,The Beach Boys
1037,1.197994137,-0.690373024,Bob Dylan
1038,-1.514123536,-1.562093396,The Beach Boys
1039,-1.753559358,-0.77044378,The Beach Boys
1040,0.988642261,-1.723163311,Johnny Cash
1041,-1.169266801,-1.681271604,Johnny Cash
1042,-0.808424267,-0.861649084,Johnny Cash
1043,-2.904064372,0.246467175,The Beach Boys
1044,0.104268833,-1.445535209,Elvis Presley
1045,0.252443249,-0.980188228,Johnny Cash
1046,2.488554922,-0.100836367,Johnny Cash
1047,0.105294602,-0.884964309,Frank Sinatra
